,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries
185721,2016-04-22-134303,"What about calling people to prayer for those poor people in Japan and Ecuador that lost their lives and family in the earthquakes? To start with!!! What about we stop writing posts like this one, make some soup and sandwiches, go and hand it out to the hundreds of rough sleepers on our streets every night and give them some company? Why don't I? Because I'd rather whinge about the terrible people that aren't like me, don't think like me, don't live like me. And do it from a distance, because then at least I know I'm OK. What a wretched man I am? Who will save me? Thanks be to God.",None,,2016-04-22 10:25:04,3,"['http://watoday.com.au/comment/when-does-free-speech-become-hate-speech-20160421-gocbdw.html'
 'http://smh.com.au/comment/when-does-free-speech-become-hate-speech-20160421-gocbdw.html'
 'http://theage.com.au/comment/when-does-free-speech-become-hate-speech-20160421-gocbdw.html']",E,0.6007,['AS']
115710,2016-04-18-031267,"Last night a violent earthquake hit Ecuador, causing numerous victims and great damages,",Pope Francis,Q450675,2016-04-18 05:46:46,40,"['http://www.kcra.com/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://ktxs.com/news/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://koat.com/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://ketv.com/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://koco.com/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://wapt.com/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://wdsu.com/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://wisn.com/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://www.kmbc.com/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://wcvb.com/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://wlwt.com/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://wmtw.com/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://wmur.com/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://wptz.com/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://wtae.com/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://www.wxii12.com/national/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://cnn.com/2016/04/18/americas/ecuador-earthquake/index.html'
 'http://us.cnn.com/2016/04/18/americas/ecuador-earthquake/index.html'
 'http://fox6now.com/2016/04/18/ecuador-earthquake-aid-pours-in-as-rescuers-rush-to-find-more-victims/'
 'http://gantdaily.com/2016/04/18/ecuador-earthquake-death-toll-climbs-to-413/'
 'http://latinpost.com/articles/119698/20160419/ecuador-earthquake-relief-latest-death-injury-toll-still-rising-but-help-is-pouring-in.htm'
 'http://whotv.com/2016/04/18/400-people-killed-in-7-8-magnitude-quake-that-struck-ecuador/'
 'http://kpax.com/story/31749991/ecuador-earthquake-death-toll-climbs-to-413'
 'http://q13fox.com/2016/04/18/death-toll-in-ecuador-earthquake-rises-to-more-than-400-more-than-2500-injured/'
 'http://siouxlandmatters.com/news/ecuador-earthquake-death-toll-climbs-to-413'
 'http://wjcl.com/news/national-nationalinternational/ecuador-earthquake-death-toll-climbs-to-413/180634659/story'
 'http://kxlf.com/story/31749991/ecuador-earthquake-death-toll-climbs-to-413'
 'http://keyt.com/news/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://kvia.com/news/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://kionrightnow.com/news/nation-world/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://ktvz.com/news/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://local10.com/news/national/ecuador-earthquake-death-toll-climbs-to-413'
 'http://gantdaily.com/2016/04/18/ecuador-earthquake-rescuers-race-to-find-survivors-as-death-toll-climbs/'
 'http://www.krcrtv.com/news/ecuador-earthquake-rescuers-rush-to-find-more-victims/39081544'
 'http://kxlf.com/story/31749991/ecuador-earthquake-rescuers-race-to-find-survivors-as-death-toll-climbs'
 'http://kpax.com/story/31749991/ecuador-earthquake-rescuers-race-to-find-survivors-as-death-toll-climbs'
 'http://centralillinoisproud.com/news/ecuador-earthquake-death-toll-climbs-to-413'
 'http://mychamplainvalley.com/news/ecuador-earthquake-death-toll-climbs-to-413'
 'http://abc57.com/story/31757456/ecuador-earthquake-rescuers-race-to-find-survivors-as-death-toll-climbs'
 'http://hola-arkansas.com/ecuador-devastated-after-earthquakes/']",E,0.7468,['US']
162328,2016-05-23-047032,"It has already taken longer than it should have to grant [ Temporary Protected Status ] -- more than a month since the terrible earthquakes rocked Ecuador,",Luis Gutiérrez,Multiple,2016-05-23 17:35:50,1,['http://www.breitbart.com/national-security/2016/05/23/rep-gutierrez-presses-obama-admin-extend-temporary-legal-status-ecuadorians/#disqus_thread'],E,0.6805,['US']
165316,2016-04-21-128514,"We are mindful of the destruction and loss of life caused by this earthquake and are praying for the people of Ecuador. Because of the widespread devastation, it is difficult to determine how members and Church facilities have been affected,",None,,2016-04-21 11:41:09,1,['http://standard.net/News/2016/04/17/235-reported-dead-hundreds-more-injured-in-Ecuador-earthquake.html'],E,0.8433,['US']
104306,2016-04-19-127722,"This is the worst earthquake to strike Ecuador since 1979. It was a truly terrifying event felt across the country. The people of Ecuador spent a long, sleepless night worried about further shocks,",Luis Ochoa,Multiple,2016-04-19 03:08:32,1,['http://www.voxy.co.nz/national/5/249316'],E,0.6546,['NZ']
16900,2016-05-05-050972,"In consultation with the appropriate agencies, the Department of Homeland Security is evaluating the impact of the earthquake and Ecuador's recovery needs with the aim of determining if a discretionary TPS designation might be justified,",None,,2016-05-05 00:03:00,1,['http://latino.foxnews.com/latino/news/2016/05/04/efe-news-briefs-for-wednesday-may-4-end-day/'],E,0.9395,['US']
1444,2016-04-21-143895,"When I heard of the devastating earthquake that struck Ecuador, my heart sank. Like many Ecuadorians living in New York my first thought was to reach my family and friends still living in Ecuador to know they were safe. Since then I have been working closely with members of the community and representatives from the government of Ecuador to connect families and organize relief efforts,",Francisco Moya,Multiple,2016-04-21 16:37:42,1,['http://queenstribune.com/queens-responds-to-ecuador-tragedy/'],E,0.7696,['US']
25277,2016-04-27-073399,"Like other nations, such as Nepal and Haiti in recent years, Ecuador is experience widespread devastation in the aftermath of a 7.8 magnitude earthquake that struck the country's coast over one week ago,",Luis Gutierrez,Multiple,2016-04-27 00:00:00,2,"['http://latinpost.com/articles/119941/20160426/rep-luis-gutierrez-calls-for-temporary-protection-status-of-ecuadorian-immigrants-escaping-earthquake-s-destruction.htm'
 'http://latinpost.com/articles/119941/20160427/rep-luis-gutierrez-calls-for-temporary-protection-status-of-ecuadorian-immigrants-escaping-earthquake-s-destruction.htm']",E,0.7398,['US']
40077,2016-04-23-052402,"The earthquake in Ecuador has caused incredible death, injury, destruction and loss. We are responding in the Name of Jesus Christ to help with emergency needs such as water, shelter and medical care. Please keep the people of Ecuador in your prayers.",Franklin Graham,Q1445246,2016-04-23 20:49:36,1,['http://crossmap.christianpost.com/news/uk-specialists-join-samaritans-purse-team-to-provide-emergency-needs-along-ecuadors-northern-coast-27361'],E,0.8844,['US']
155402,2016-04-19-086392,"On Sunday April 17, we lost our daughter, sister and aunt Sister Clare Theresa Crockett as a result of the earthquake in Ecuador. At this difficult time we would ask for privacy.",None,,2016-04-19 15:12:47,1,['http://www.catholicherald.co.uk/news/2016/04/18/northern-irish-nun-killed-in-ecuador-earthquake/'],E,0.9265,['UK']
151246,2016-12-19-091026,"We are actually recording very small magnitude earthquakes, down to magnitude 2.5 in places like Oklahoma and California. We're recording the bigger earthquakes - the Ecuador quake in April, M7.8, is the largest so far; and also really deep earthquakes, down to depths of 350km,",Richard Allen,Multiple,2016-12-19 00:00:00,1,['http://chinatopix.com/articles/108423/20161219/myshake-app-earthquake-detector-phone-seismometer.htm'],E,0.6912,['CH']
177270,2016-07-08-084354,"The April 16 earthquake that hit Ecuador caused significant humanitarian losses and damage to infrastructure, housing, and agriculture,",Min Zhu,Multiple,2016-07-08 12:14:16,10,"['https://au.finance.yahoo.com/news/ecuador-gets-364-mn-emergency-121416518.html'
 'https://uk.news.yahoo.com/ecuador-gets-364-mn-emergency-support-imf-211409506.html'
 'http://news.yahoo.com/ecuador-gets-364-mn-emergency-support-imf-221409113.html'
 'http://au.news.yahoo.com/a/-/world/32019713/ecuador-gets-364-mn-in-emergency-support-from-imf/'
 'http://au.news.yahoo.com/thewest/a/-/world/32019713/ecuador-gets-364-mn-in-emergency-support-from-imf/'
 'http://uk.finance.yahoo.com/news/ecuador-gets-364-mn-emergency-221416791.html'
 'http://digitaljournal.com/news/world/ecuador-gets-364-mn-in-emergency-support-from-imf/article/469557'
 'http://www.breitbart.com/news/ecuador-gets-364-mn-in-emergency-support-from-imf/'
 'http://nz.rd.yahoo.com/news/rss/world/*http://nz.news.yahoo.com/a/-/world/32019713/ecuador-gets-364-mn-in-emergency-support-from-imf/'
 'http://enca.com/money/imf-loans-ecuador-millions-in-emergency-support']",E,0.9145,['US' 'SF']
101219,2016-05-08-044127,"Since the tragic earthquake on April 1, our thoughts and prayers have been with the people of Ecuador... it has been devastating to watch the number of dead and wounded rise,",None,,2016-05-08 15:55:00,1,['http://www.ottawasun.com/2016/05/08/libs-spend-tens-of-millions--but-not-on-autism'],E,0.7834,['CA']
168520,2016-04-19-089421,Our thoughts and prayers remain with the people and first responders of Ecuador as they work day and night to rescue loved ones and rebuild communities following this devastating earthquake.,Bonnie Crombie,Q4942322,2016-04-19 00:00:00,1,['http://bramptonguardian.com/news-story/6503811-mississauga-man-lauded-for-selfless-heroics-in-earthquake-ravaged-ecuador/'],E,0.9428,['CA']
175595,2016-05-01-045796,"Since the tragic earthquake on April 16, our thoughts and prayers have been with the people of Ecuador,",Kathleen Wynne,Q3786221,2016-05-01 22:04:03,1,['http://www.cp24.com/news/ontario-to-provide-500k-in-assistance-to-ecuador-wynne-1.2882786'],E,0.7102,['CA']
121277,2016-04-19-132734,"UNICEF is on the ground in Ecuador working to ensure the health and safety of children and their families following the earthquake on Saturday,",Caryl M. Stern,Q16189529,2016-04-19 15:18:36,1,['http://www.marketwired.com/mw/release.do?id=2116339&sourceType=3'],E,0.734,['US']
2215,2016-04-22-084050,"Quito was fortunate to escape this earthquake, but Ecuadoreans work together,",Mauricio Rodas,Q16302090,2016-04-22 20:43:35,28,"['http://wcsh6.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149794346'
 'http://kare11.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149793172'
 'http://king5.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149793295'
 'http://wkyc.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149793131'
 'http://wzzm13.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149794792'
 'http://digtriad.com/mb/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149794264'
 'http://wusa9.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149792385'
 'http://thv11.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149794874'
 'http://wgrz.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149793818'
 'http://whas11.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149793577'
 'http://9news.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149794833'
 'http://firstcoastnews.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149793536'
 'http://ktvb.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149794041'
 'http://wfmynews2.com/mb/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149794264'
 'http://kens5.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149793859'
 'http://wfaa.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149794528'
 'http://ksdk.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149792667'
 'http://13wmaz.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149792344'
 'http://kvue.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149794082'
 'http://wwltv.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149792626'
 'http://kagstv.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149793213'
 'http://wltx.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149794569'
 'http://wlbz2.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149792303'
 'http://nwcn.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149794387'
 'http://news10.net/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149794710'
 'http://wtsp.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149794305'
 'http://whas11.com/mb/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149793577'
 'http://11alive.com/news/nation-now/in-earthquakes-aftermath-a-new-role-for-quitos-old-airport/149792849']",E,0.8557,['US']
111501,2016-04-22-103265,"The signing of this US$ 150 million loan will be of great help in coping with the consequences of the devastating earthquake that affected the Ecuadorian coast. The funding provided by the World Bank will serve to support emergency recovery and forms part of the multi-lateral loan package that Ecuador has activated to assist those populations that most need it,",None,,2016-04-22 22:01:10,2,"['http://www.worldbank.org/en/news/press-release/2016/04/22/banco-mundial-y-ecuador-firman-acuerdo-por-usd150-millones-para-acelerar-ayuda-a-afectados-por-terremoto'
 'http://reliefweb.int/report/ecuador/world-bank-and-ecuador-sign-us150-million-agreement-speed-assistance-earthquake']",E,0.5555,['US' 'SY']
60433,2016-04-18-006415,But total damage to assets in dollar terms may be quite a bit lower than in Chile due to the smaller magnitude of the earthquake and the fact that Ecuador is a much poorer country.,Michael Henderson,Multiple,2016-04-18 04:27:00,32,"['http://www.calgarysun.com/2016/04/18/there-were-noises-screams-ecuador-quake-toll-rises-to-350?channelColor=news'
 'http://www.winnipegsun.com/2016/04/18/there-were-noises-screams-ecuador-quake-toll-rises-to-350?channelColor=news'
 'http://www.huffingtonpost.com/2016/04/18/ecuador-earthquake_n_9723768.html?ir=WorldPost'
 'http://www.odt.co.nz/news/world/380211/ecuador-quake-toll-rises-billions-rebuild'
 'http://www.ottawasun.com/2016/04/18/there-were-noises-screams-ecuador-quake-toll-rises-to-350'
 'http://dglobe.com/news/4012371-earthquake-toll-rises-350-ecuador-rebuilding-cost-billions'
 'http://www.theglobeandmail.com/news/world/search-for-survivors-continues-as-ecuador-quake-death-toll-rises-to-350/article29659075/'
 'http://au.finance.yahoo.com/news/battered-ecuador-faces-huge-toll-220203028.html'
 'http://www.thehindu.com/news/international/ecuador-quake-toll-rises/article8491048.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication'
 'http://www.thehindu.com/news/international/ecuador-quake-toll-rises/article8491048.ece?w=alauto'
 'http://www.msn.com/en-us/news/world/battered-ecuador-faces-huge-economic-toll-after-quake/ar-BBrU4M0?srcref=rss'
 'http://zeenews.india.com/news/world/battered-ecuador-faces-huge-economic-toll-after-quake_1877571.html'
 'https://in.news.yahoo.com/quake-kills-262-along-devastated-ecuador-coast-011327728.html'
 'http://businesstimes.com.sg/government-economy/ecuador-counts-over-400-quake-deaths-damage-in-the-billions'
 'http://www.reuters.com/article/us-ecuador-quake-idUSKCN0XE009?il=0'
 'http://www.firstpost.com/fwire/battered-ecuador-faces-huge-economic-toll-after-quake-reuters-2736310.html'
 'http://www.firstpost.com/world/ecuador-counts-over-400-quake-deaths-damage-in-the-billions-reuters-2736366.html'
 'http://www.msn.com/en-us/news/world/ecuador-counts-over-400-quake-deaths-damage-in-the-billions/ar-BBrU4M0?srcref=rss'
 'http://feeds.reuters.com/~r/reuters/environment/~3/Rs5TK7iXeF4/us-ecuador-quake-idUSKCN0XE009'
 'http://dunyanews.tv/index.php/en/World/332884-Ecuador-counts-over-400-quake-deaths-damage-in-th'
 'http://www.thenews.com.pk/latest/113820-Ecuador-counts-over-400-quake-deaths-damage-in-the-billions'
 'http://deccanchronicle.com/world/europe/190416/ecuador-counts-over-400-quake-deaths-damage-in-the-billions.html'
 'http://iol.co.za/news/world/ecuadors-quake-survivors-call-for-aid-2011302'
 'http://bdnews24.com/world/2016/04/19/ecuador-quake-toll-climbs-over-400-damage-put-at-billions-of-dollars'
 'http://emirates247.com/ecuador-quake-toll-crosses-400-2016-04-19-1.627662'
 'http://www.stabroeknews.com/2016/news/regional/04/19/ecuador-quake-toll-rises-350-rebuilding-cost-billions/'
 'http://www.msn.com/en-gb/news/world/ecuador-counts-over-400-quake-deaths-damage-in-the-billions/ar-BBrW8Ut?srcref=rss'
 'http://cms.trust.org/item/20160418135443-mfyts/?source=hpHeadLinkStory'
 'http://economictimes.indiatimes.com/news/international/world-news/ecuador-quake-toll-climbs-over-400-damage-put-at-billions-of-dollars/articleshow/51888997.cms'
 'https://www.geo.tv/latest/104235-Ecuador-quake-toll-climbs-over-400-damage-put-at-billions-of-dollars'
 'http://news.trust.org/item/20160418135443-mfyts/?source=hpeditorial&siteVersion=mobile'
 'http://www.bworldonline.com/content.php?section=World&title=Ecuador-quake-toll-climbs-over-400;-‘billions’-in-damage-seen&id=126258']",E,0.8408,['SN' 'CA' 'PK' 'IN' 'SF' 'US' 'NZ' 'BG' 'RP' 'GY' 'AE']
193850,2016-04-21-021079,"Ecuadoreans here in New York are also feeling the aftershocks, especially the ones trying to get in touch with their family members and haven't been successful. As Ecuador recovers, we will cooperate in any way we can to assist them in relief efforts.",Jose Peralta,Q6279511,2016-04-21 04:00:00,1,['http://www.timesledger.com/stories/2016/17/equador_2016_04_22_q.html'],E,0.4565,['US']
115814,2016-05-26-099061,"The EU is fully committed to continue helping the people of Ecuador recover from the devastating earthquake. This additional funding will help address immediate humanitarian needs and will further enhance resilience and disaster preparedness in Ecuador, a country vulnerable to seismic hazards,",Christos Stylianides,Q17266735,2016-05-26 17:12:13,1,['http://reliefweb.int/report/ecuador/eu-increases-humanitarian-support-ecuador-4-million-following-deadly-earthquake-0'],E,0.8138,['SY']
59342,2016-04-27-074772,Many thanks to all the holy people of God for the reception and generosity to our brothers and victims of the earthquake there on my dear Ecuador.,John Higgins,Multiple,2016-04-27 13:19:59,1,"['http://www.cny.org/stories/Archdiocese-Peekskill-Parish-Contribute-to-Relief-Efforts-in-Ecuador,13939']",E,0.641,['US']
87989,2016-04-17-004607,there is no causal relationship between the earthquakes in Ecuador and Japan.,David Rothery,Q44267485,2016-04-17 23:27:00,5,"['http://www.sfgate.com/news/crime/article/The-Latest-Ecuador-VP-Quake-toll-hits-77-dead-7253528.php'
 'http://www.news.com.au/world/powerful-earthquake-shakes-ecuador/news-story/3930bc2ebb2e24760421c293cdbd8165'
 'http://whas11.com/mb/news/nation-now/timing-of-massive-quakes-around-globe-coincidence/138812661'
 'http://whas11.com/news/nation-now/timing-of-massive-quakes-around-globe-coincidence/138812661'
 'http://www.nbc15.com/home/headlines/Rescuers-start-to-arrive-after-Ecuador-quake-375988681.html']",E,0.5669,['US' 'AS']
189060,2016-05-13-098273,"The earthquake in Ecuador has caused incredible death, injury, destruction, and loss. We're responding as quickly as possible to help with emergency needs such as water, shelter, and medical care. We help in the Name of Jesus Christ and want to show people His love. Please keep them in your prayers,",Franklin Graham,Q1445246,2016-05-13 10:12:00,1,['http://gospelherald.com/articles/64114/20160513/ecuador-earthquake-update-christian-relief-groups-continue-to-provide-spiritual-physical-aid-urge-prayers.htm'],E,0.7128,['US']
23738,2016-04-22-001301,"A correlation between the Japanese and Ecuadorian earthquakes was highly unlikely, because they are a little too far away, and not on the same tectonic plate.",None,,2016-04-22 17:38:00,1,['http://express.co.uk/news/science/663603/Red-alert-CATASTROPHIC-MEGAQUAKE-world-hit-huge-tremor-DAY-month'],E,0.5408,['UK']
115280,2016-04-21-077340,"My heart goes out to all those affected by the devastating earthquake in Ecuador. My thoughts are also with the Ecuadorian-American community in my district, and across the U.S., who are seeking news of loved ones back home,",Joe Crowley,Multiple,2016-04-21 16:37:42,1,['http://queenstribune.com/queens-responds-to-ecuador-tragedy/'],E,0.8777,['US']
81943,2016-05-22-052390,"The need for teamwork is proven again and again, the most recent examples being the tragic earthquakes in Japan and Ecuador,",Harry Harris,Q2371066,2016-05-22 10:34:45,2,"['http://www.dvidshub.net/news/198719/multinational-peacekeeping-exercise-khaan-quest-2016-commences-with-opening-ceremony'
 'http://www.globalsecurity.org/military/library/news/2016/05/mil-160523-mcn02.htm']",E,0.8337,['US' 'SY']
196537,2016-04-22-097036,"The earthquake in Ecuador has caused tragic loss of life and terrible devastation. I commend the efforts of the first responders, working round the clock to save lives. The EU is supporting the international relief efforts, in humanitarian funding but also through sending rescue teams and experts to the affected areas thanks to the EU Civil Protection Mechanism. I thank the Member States who have offered support so far to help Ecuador at this time of need.",Christos Stylianides,Q17266735,2016-04-22 13:41:50,1,['http://reliefweb.int/report/ecuador/eu-helps-channel-more-support-ecuador-following-earthquake'],E,0.799,['SY']
196611,2016-05-02-077638,"The group feels deeply sorry about the earthquake in Ecuador, which offered aid to Korea during the Korean War,",Lee Myung-woo,Multiple,2016-05-02 17:27:00,1,['https://www.undercurrentnews.com/2016/05/02/dongwon-group-to-help-victims-of-ecuador-earthquake/'],E,0.7657,['US']
99261,2016-04-22-080520,"Our team is in the region so we can determine firsthand the scope and magnitude of the quake and how we can best assist the Ministry of Health and the people of Ecuador,",Scott Crawford,Q19844658,2016-04-22 22:09:30,1,['http://reliefweb.int/report/ecuador/project-hope-disaster-response-team-ecuador-identify-medical-needs-aftermath-deadly'],E,0.7973,['SY']
111797,2016-04-19-127723,"This is the worst earthquake to strike Ecuador since 1987. It was a truly terrifying event felt across the country. The people of Ecuador spent a night worried about further shocks and (are) finding out about the extent of the damage,",Luis Ochoa,Multiple,2016-04-19 00:00:00,1,['http://bramptonguardian.com/news-story/6503811-mississauga-man-lauded-for-selfless-heroics-in-earthquake-ravaged-ecuador/'],E,0.5271,['CA']
133794,2016-04-22-004117,"AIR's estimates of insured losses are based on assumptions about take-up rates in Ecuador (the percentage of properties actually insured against the earthquake peril), about which there is considerable uncertainty,",Rafael Correa,Multiple,2016-04-22 17:55:41,1,['http://www.canadianunderwriter.ca/insurance/least-us350m-insured-losses-ecuador-quake-killed-500-air-1004089509/'],E,0.5274,['CA']
174504,2016-04-25-005693,"And then I read, `A Strong Earthquake in Ecuador,' `A Strong Earthquake in Ecuador,' `A Strong Earthquake in Ecuador' -- like all the accounts were saying the same thing. I was getting very surprised because they were saying it was a 7.8 on the Richter scale.",Emilio Guerrero,Multiple,2016-04-25 16:25:21,1,['http://sentinelsource.com/news/local/ecuadorian-student-at-keene-state-raises-money-for-home-country/article_f43972e4-259f-5908-8000-cf7c01068563.html'],E,0.85,['US']
37739,2016-05-02-002938,"After the series of earthquakes in Japan and Ecuador, including small ones here in the Philippines, some experts have warned of a possible `mega quake,' or the what we've been calling the Big One. We know by now that it is no longer a matter of if but when it will come. Far from being dire prophets of doom, we need to prepare the public for what appears to be inevitable.",Francis Tolentino,Q16192960,2016-05-02 14:54:12,1,['http://rappler.com/polads/947-tolentino/131555-candidates-need-disaster-preparedness-agenda'],E,0.8593,['RP']
4240,2017-12-28-031093,"I lived in Ecuador quite a while, and Ecuador had an earthquake not too long ago,",Julio Rocha,Q940200,2017-12-28 13:16:53,2,"['http://www.mynews13.com/content/news/cfnews13/news/article.html/content/news/articles/cfn/2017/12/27/local_entrepreneur_c/'
 'http://www.mynews13.com/content/mobile/news/cfnews13/news/article.touch.html/content/news/articles/cfn/2017/12/27/local_entrepreneur_c/']",E,0.9045,['US']
41602,2017-04-26-119026,"The Ecuador -- Colombia subduction zone, where the Nazca plate passes underneath the South American plate, is particularly interesting because of the frequency of large earthquakes there,",Hiroyuki Kumagai,Q11568718,2017-04-26 13:30:01,1,['https://phys.org/news/2017-04-major-earthquakes.html'],E,0.8694,['US']
145342,2017-04-23-084035,"When NBC News hired Cecilia to run its bureau in Mexico City in 1982, she became the first Latina news producer at any of the three major TV networks, covering wars in Central America, unrest in Chile, Peru, Colombia and Bolivia, and earthquakes in Mexico City, El Salvador and Ecuador. She also produced interviews with Fidel Castro in Cuba. Cecilia was also the first Latina selected for a Nieman fellowship at Harvard University in 1988.",None,,2017-04-23 21:46:00,1,['http://www.laobserved.com/archive/2017/04/cecilia_alvear_77_trail_b.php'],E,0.5441,['US']
106698,2017-04-17-000611,"1 year of the earthquake in Ecuador, I want to dedicate today's result to the people of my country.",None,,2017-04-17 09:24:09,2,"['http://www.goal.com/en-us/news/85/england/2017/04/17/34677632/valencia-dedicates-man-utd-victory-to-ecuador-earthquake'
 'http://www.sportingnews.com/soccer/news/valencia-dedicates-man-utd-victory-to-earthquake-victims/x3liqge1088l1o5c1s6h3ovdi']",E,0.8434,['US' 'SP']
108575,2017-04-26-119027,"The Ecuador-Colombia subduction zone, where the Nazca plate passes underneath the South American plate, is particularly interesting because of the frequency of large earthquakes there,",Hiroyuki Kumagai,Q11568718,2017-04-26 04:00:00,6,"['http://eurekalert.org/pub_releases/2017-04/nu-nmc042617.php'
 'https://scienceblog.com/493720/new-model-help-predict-major-earthquakes/'
 'https://www.sciencedaily.com/releases/2017/04/170426092332.htm'
 'http://www.upi.com/Science_News/2017/04/26/South-American-quake-survey-could-help-predict-future-big-ones/1271493214787/?utm_source=fp&utm_campaign=ts&utm_medium=18'
 'http://www.breitbart.com/news/south-american-quake-survey-could-help-predict-future-big-ones/'
 'https://www.asianscientist.com/2017/05/in-the-lab/nagoya-earthquake-model-predict/']",E,0.849,['US' 'CH']
48555,2017-09-08-103415,"The epicenter of the quake was off the coast of Chiapas, a state in southern Mexico, but the rumblings rocked the Mexican capital more than 600 miles away, causing electricity failures, and reports of sporadic damage.... Photos showed collapsed ceilings, flattened concrete buildings, and rubble from damage in southern cities such as Tuxtla Gutiérrez and Tonala.... The U.S. Tsunami Warning System said hazardous tsunami waves were possible on the Pacific coasts of Guatemala, El Salvador, Costa Rica, Nicaragua, Panama and Honduras within three hours. There was no tsunami threat for the West Coast of the United States, but the warning system said waves could reach Mexico and as far as Ecuador.",None,,2017-09-08 07:00:00,2,"['https://www.washingtonpost.com/news/powerpost/paloma/daily-202/2017/09/08/daily-202-leading-moderate-announces-retirement-from-house-with-parting-shot-at-direction-of-gop/59b1bf4e30fb045176650bc5/?tid=pm_pop'
 'http://www.mo4ch.com/the-daily-202-leading-moderate-announces-retirement-from-house-with-parting-shot-at-direction-of-gop-washington-post/']",E,0.939,['KU' 'US']
87523,2018-06-22-070706,"Our first ever mission with the DC-8 was in Ecuador when the earthquake happened,",None,,2018-06-22 22:10:55,1,['http://wdtn.com/news/local-news/samaritan-s-purse-plane-provides-aid-to-over-100-countries-lands-at-dayton-international-airport/1256944059'],E,0.8799,['US']
13234,2019-02-25-097433,"Tsunami mapping in the Gulf of Guayaquil, Ecuador, due to local seismicity",None,,2019-02-25 21:00:36,1,['http://familypedia.wikia.com/wiki/Guayaquil?diff=1442235&oldid=0'],E,0.4636,['US']
