,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries
141482,2009-10-05-080479,"the 7.6-magnitude earthquake at 5.16 pm on sept 30 that shook padang could not be categorised as large-scale. we are talking about the possibility of an earthquake of over 8.0 on the richter scale, a megacrush accompanied by a tsunami,",kerry sieh,Q6394661,2009-10-05 15:09:27,2,"['http://bernama.com/bernama/v5/newsindex.php?id=444660'
 'http://nst.com.my/articles/20091005215939/Article/index_html']",A,0.5484,['MY']
170816,2009-10-13-065933,"the earthquake has reduced semen padang's production,",dwi soetjipto,Q7851742,2009-10-13 14:26:21,1,['http://thejakartapost.com/news/2009/10/13/semen-gresik-production-declines-due-earthquake.html'],A,0.6082,['ID']
42076,2009-10-06-081048,"there are no local government regulations to ensure buildings in padang are constructed to withstand quakes,",gamawan fauzi,Q5519592,2009-10-06 05:09:43,2,"['http://news.theage.com.au/breaking-news-world/indonesians-demolish-quakehit-buildings-20091006-gkzo.html'
 'http://channelnewsasia.com/stories/afp_asiapacific/view/1009591/1/.html']",A,0.5141,['AS' 'US']
205216,2009-05-28-072160,"this survey is designed to investigate deep geological structures of the accretionary prism in the western part of the padang and bengkulu waters. these deep seismic reflection profiles will describe the structures of the locked areas due to stress accumulation from the subduction processes. we are pleased that cggveritas agreed to take part in this challenging project, demonstrating its long-term commitment to indonesia.",satish singh,Q7426304,2009-05-28 02:55:26,1,"['http://earthtimes.org/articles/show/cggveritas-conducts-indonesia-survey-to-investigate-tsunami-prediction,839778.shtml']",A,0.6187,['US']
90423,2009-10-05-065602,"officials in the earthquake-hit city of padang, indonesia, have called off the search for survivors in the rubble of buildings five days after the disaster. the focus has turned to bringing aid and medical help to survivors in the city and the surrounding areas. at least 1,000 people have died and at least 1,000 remain missing after the earthquake struck last wednesday.",james l. jones,Q467451,2009-10-05 11:50:40,1,['http://npr.org/blogs/thetwo-way/2009/10/afghanistan_pakistan_flu_nobel.html?ft=1&f=103943429'],A,0.7422,['US']
50750,2009-10-14-006664,"at least, for public service (buildings), there would not be a bargain. they should obey the (quake) standard. for example, in padang with assumption of 8 richter scale quake, building should have three floors at maximum,",gamawan fauzi,Q5519592,2009-10-14 20:46:35,1,['http://news.xinhuanet.com/english/2009-10/15/content_12234314.htm'],A,0.6545,['CH']
185307,2009-11-18-039552,"i'm happy that even with the fashion week, we do not forget those who need help. we will be holding a special event to contribute rm50,000 courtesy of iff to padang earthquake victims.",rosmah mansor,Q1100237,2009-11-18 01:32:28,1,['http://thestar.com.my/news/story.asp?file=/2009/11/18/nation/5130822&sec=nation'],A,0.7189,['MY']
64163,2009-10-03-050630,"the good news is the australians who we knew were in the padang area at the time of the earthquake have now all been accounted for,",stephen smith,Multiple,2009-10-03 06:30:50,8,"['http://abc.net.au/news/stories/2009/10/03/2704045.htm'
 'http://news.smh.com.au/breaking-news-world/up-to-40-australians-missing-in-sumatra-20091003-gh71.html'
 'http://news.theage.com.au/breaking-news-world/up-to-40-australians-missing-in-sumatra-20091003-gh71.html'
 'http://brisbanetimes.com.au/world/40-aussies-still-missing-after-sumatra-quak-20091003-gh8t.html'
 'http://smh.com.au/environment/40-missing-australians-20091003-ghd8.html'
 'http://brisbanetimes.com.au/world/40-aussies-still-missing-after-sumatra-quake-20091003-gh8t.html'
 'http://watoday.com.au/environment/search-for-40-missing-aussies-20091004-ghki.html'
 'http://theage.com.au/world/fifth-aussie-dies-search-for-another-40-20091004-ghhg.html']",A,0.4968,['AS']
181061,2009-10-19-072280,"therefore, we expect the government to declare the quake a national disaster so special assistance can be allocated toward economic recovery in west sumatra, especially padang,",asnawi bahar,Q16168725,2009-10-19 08:04:19,1,['http://thejakartapost.com/news/2009/10/19/200000-may-lose-jobs-after-huge-quake-padang.html'],A,0.5876,['ID']
111099,2009-10-01-019766,"from what we can gauge they're still at sea, so they weren't on the land that was directly affected by the quake at padang,",luke kennedy,Q6702090,2009-10-01 04:49:02,1,['http://abc.net.au/news/stories/2009/10/01/2702039.htm'],A,0.683,['AS']
176012,2009-10-03-022086,"i talked with president susilo bambang yudhoyono by phone on friday night, voicing the malaysian people and government's deep concern and condolences over the devastating earthquake in padang,",najib razak,Q57675,2009-10-03 16:56:27,1,['http://thejakartapost.com/news/2009/10/03/malaysia-sends-aid-sumatra-quake-victims.html'],A,0.7274,['ID']
177744,2009-10-04-029423,"i think the quake happened because many of the youths in padang commit sins, especially during ramadan,",john lewis,Multiple,2009-10-04 05:43:36,3,"['http://mysinchew.com/node/29808'
 'http://news.com.au/perthnow/story/0,21498,26163346-948,00.html?from=public_rss'
 'http://telegraph.co.uk/news/worldnews/asia/indonesia/6259005/Indonesians-blame-earthquake-on-unlucky-president.html']",A,0.5621,['AS' 'MY' 'UK']
81710,2009-09-30-056490,"padang city is about a million people so if the earthquake is as bad as first reports... it could be a very substantial numbers,",bob mcmullan,Q4933373,2009-09-30 22:23:16,10,"['http://news.com.au/perthnow/story/0,21498,26149908-5005361,00.html?from=public_rss'
 'http://news.smh.com.au/breaking-news-national/no-aussies-hurt-in-indonesia-quake-govt-20091001-gd68.html'
 'http://news.theage.com.au/breaking-news-national/no-aussies-hurt-in-indonesia-quake-govt-20091001-gd68.html'
 'http://au.rd.yahoo.com/news/rss/top_stories/*http://au.news.yahoo.com/a/-/latest/6130335/no-aussies-hurt-in-indonesia-quake-govt/'
 'http://news.com.au/story/0,23599,26149908-29277,00.html?from=public_rss'
 'http://news.com.au/story/0,23599,26149908-1702,00.html?from=public_rss'
 'http://news.com.au/dailytelegraph/story/0,22049,26149896-5006009,00.html?from=public_rss'
 'http://news.com.au/dailytelegraph/story/0,22049,26149896-5001021,00.html?from=public_rss'
 'http://news.com.au/dailytelegraph/story/0,22049,26150706-5001021,00.html?from=public_rss'
 'http://smh.com.au/environment/more-than-1000-feared-dead-in-major-indonesian-quake-20091001-gcym.html']",A,0.4703,['US' 'AS']
29827,2009-10-06-003443,"although jakarta has issued a directive to call off the search operation, our medical team will stay on in padang to help those who survived the earthquake,",ahmad zahid hamidi,Q4695503,2009-10-06 08:22:57,2,"['http://mysinchew.com/node/29883'
 'http://yahyasheikho786.wordpress.com/2009/10/06/bernama-malaysian-af-medical-team-to-continue-helping-earthquake-victims-in-padang/']",A,0.697,['MY' 'US']
42841,2010-04-08-014021,"defence personnel have the opportunity to improve their skills in a challenging environment, preparing them for real-life situations such as those experienced in the earthquake-ravaged haiti in january this year, as well as the earthquake in padang, indonesia and the tsunami in samoa, of last year.",chief of joint operations,Q5097027,2010-04-08 07:52:00,3,"['http://scoop.co.nz/stories/WO1004/S00093.htm'
 'http://pacific.scoop.co.nz/2010/04/adf-participates-in-pacific-multination-exercise/'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=172770502&blogId=532818313']",A,0.4804,['NZ' 'US']
1275,2010-01-17-049695,the september 2009 padang earthquake,david young,Multiple,2010-01-17 15:16:32,1,['http://ulster.ac.uk/news/releases/2010/4813.html'],A,0.4194,['UK']
49603,2010-02-08-037515,"it is imperative that the indonesian authorities, with the assistance of the international community and non-governmental organisations, ensure that they complete the relief effort and earthquake-resistan t reconstruction following this earthquake, and work with the people in padang to help prepare them for the next one.",john mccloskey,Q21286434,2010-02-08 11:10:44,1,['http://janamejayan.wordpress.com/2010/02/08/tsunami-generating-quake-possible-off-indonesia-scientists/'],A,0.7193,['US']
216703,2011-05-10-074013,"this campaign comes from the hearts of the 8,000-strong airasia staff. airasia have a strong record of helping communities in need. airasia was there for phuket after its tsunami, for bangkok after its social unrest, for padang and christchurch after the earthquakes. now airasia is here to reach out to our brethren in japan to help the nation get back on its feet. recovery is easier when we pull through together, and airasia is assisting the best way we can,",tony fernandes,Q173381,2011-05-10 05:44:00,3,"['http://scoop.co.nz/stories/BU1105/S00345/airasia-x-launches-japanese-support-campaign.htm'
 'http://eturbonews.com/22777/air-asia-group-launches-japan-love-campaign'
 'http://rustourismnews.com/?p=10940']",C,0.626,['US' 'NZ']
203886,2011-05-11-080497,"This campaign comes from the hearts of the 8,000-strong AirAsia staff. AirAsia has a strong record of helping communities in need. AirAsia was there for Phuket after its tsunami, for Bangkok after its social unrest, for Padang and Christchurch after the earthquakes. Now AirAsia is here to reach out to our brethren in Japan to help the nation get back on its feet. Recovery is easier when we pull through together, and AirAsia is assisting the best way we can,",Tony Fernandes,Q173381,2011-05-11 07:56:29,1,['http://webintravel.com/japan-love/'],E,0.8327,['SN']
104165,2012-12-01-042759,"we have also sent aid and assistance to help the people in other countries. during the tsunami in aceh and earthquake in padang, malaysia was the first country to send aid and assistance,",ahmad zahid hamidi,Q4695503,2012-12-01 12:24:19,1,['http://allnews.rss.themalaysianinsider.com/c/33362/f/567634/s/2628a0bb/l/0L0Sthemalaysianinsider0N0Cmalaysia0Carticle0Csupport0Efor0Ebn0Egovernment0E10Emalaysia0Econcept0Egrowing0Estronger0Esays0Eahmad0Ezahid0C/story01.htm'],C,0.707,['MY']
133113,2012-03-16-088959,we know this area has the potential for a magnitude 8 or 9 earthquake. it would cause a tsunami and would hit these coastlines very hard. it would hit the mentawai islands and it would hit padang.,emma hill,Q23819582,2012-03-16 21:00:00,1,['http://todayonline.com/Science/EDC120317-0000001/Getting-ready-for-the-next-tsunami'],C,0.5074,['CH']
74783,2014-12-26-021596,"It's not at all clear how often earthquakes repeat, and whether the fault that broke in 2004 spent everything it had on that earthquake, or whether there's something left in the bank. In the meantime, you have plenty of other places with poorly understood hazards. Padang is a next-shoe-drop kind of place.",Brian Atwater,Q4963006,2014-12-26 13:14:42,2,"['http://news.nationalgeographic.com/news/2014/12/141226-tsunami-indonesia-catastrophe-banda-aceh-warning-science/'
 'http://feeds.nationalgeographic.com/~r/ng/News/News_Main/~3/PowfBwgmOkA/']",E,0.8766,['US']
5154,2017-08-13-061716,"The earthquake was quite strong and shallow. It was felt all the way to Padang, West Sumatra, but there was no threat of a tsunami,",None,,2017-08-13 03:33:47,6,"['http://www.channelnewsasia.com/news/asiapacific/magnitude-6-5-quake-strikes-off-indonesia-s-sumatra-island-9119160?cid=cna_flip_070214'
 'http://www.ndtv.com/world-news/earthquake-of-magnitude-6-4-hits-indonesias-sumatra-no-tsunami-warning-1737057?pfrom=home-world'
 'http://www.ibtimes.sg/magnitude-6-5-quake-hits-indonesias-sumatra-island-tremors-felt-singapore-13948'
 'http://www.sakshipost.com/news/2017/08/13/65-magnitude-quake-strikes-off-indonesias-sumatra-island-no-tsunami-warning'
 'https://www.today.ng/news/world/3846/strong-6-4-earthquake-hits-indonesian-island-sumatra'
 'http://www.straitstimes.com/asia/se-asia/sumatra-earthquake-also-felt-in-singapore-and-johor']",E,0.8364,['US' 'SN' 'IN' 'NI']
53901,2018-10-19-012432,"But before I got to the village I planned on going to, I was caught in a 7.2 earthquake in the city of Padang and I sort of became a first responder by accident. I ended up implementing those filters right then and there. I didn't know what I was doing, but I went into common-sense mode and just went for it. I came home from that experience a changed man.",Jon Rose,Q1702838,2018-10-19 10:08:39,2,"['https://www.surfer.com/features/how-effective-is-surf-voluntourism/'
 'http://grindtv.com/sport/surf/effective-surf-voluntourism/']",E,0.6483,['US']
17025,2020-02-06-018120,Do we want earthquakes in Padang? Do we want tsunamis in Padang?,None,,2020-02-06 13:15:05,1,['https://www.thejakartapost.com/news/2020/02/06/gerindra-politician-under-fire-for-entrapping-prostitute-for-morality-campaign.html'],E,0.8041,['ID']
